HomePlanet;Cabin;Destination;Transported
0;117020;1;1
1;115861;1;1
0;115871;1;1
0;115871;1;1
0;115871;1;1
1;133460;1;0
0;115881;1;1
2;42730;1;1
2;42730;1;1
1;133480;3;1
1;133490;1;1
1;117030;1;1
-4;117040;1;0
1;133361;1;0
0;85421;1;0
0;62590;1;0
0;117050;1;0
1;133500;1;0
1;133391;1;1
2;43101;1;1
0;85431;1;1
0;115911;1;0
-4;115921;1;0
0;115931;1;1
2;42740;-4;1
2;42750;1;0
1;133401;1;1
1;115941;1;0
0;115951;3;0
1;133510;1;1
1;133510;2;1
1;133510;-4;0
2;1001;3;1
2;1001;1;1
2;85451;3;1
1;133411;1;0
2;62451;1;0
-4;62451;3;1
1;115981;1;0
1;117090;3;0
1;117100;3;0
0;117110;1;1
0;117110;1;0
0;117110;3;0
0;117110;3;1
1;117120;1;0
1;133520;2;1
1;117130;1;0
2;-1;2;0
-4;43121;3;1
1;85461;2;1
1;133530;2;0
1;133540;1;0
1;133560;1;0
1;133570;1;0
1;116001;1;0
1;133580;2;1
2;43131;3;0
1;133590;2;1
0;85310;1;0
0;85471;1;1
0;117160;1;1
0;117160;1;0
0;117160;1;1
2;62461;1;0
2;62461;1;0
1;116011;1;0
2;85481;1;1
2;85481;1;1
2;85481;3;0
1;117170;1;0
0;62471;1;1
0;62471;1;1
0;62471;1;1
1;116021;2;0
1;117180;1;0
0;85320;1;1
2;23231;1;1
2;23231;1;1
1;133610;2;0
2;23261;1;1
2;23261;1;1
1;117200;1;1
2;1011;3;0
2;1011;1;0
1;133630;3;1
1;133640;1;0
1;-1;1;0
1;133640;1;1
1;133640;1;0
1;133640;1;0
1;133650;1;1
1;117210;3;1
0;116041;1;1
0;85491;1;1
1;116051;3;1
1;116061;1;0
2;-1;3;1
1;-1;2;1
0;116071;1;1
0;85370;1;0
1;116081;1;0
1;116091;1;0
1;133670;2;1
1;85501;1;0
2;42770;1;0
1;133680;1;0
1;133680;1;0
1;133680;1;1
1;133680;1;1
1;133680;1;0
1;133680;1;1
1;133680;1;0
1;117220;1;0
1;133690;3;0
1;117240;1;1
1;133700;2;1
1;116101;2;0
1;117250;1;0
2;22760;3;0
2;62600;1;0
1;133710;2;1
2;23291;1;1
2;23291;-4;1
2;43151;3;1
2;43161;3;1
1;133461;1;1
1;133461;1;1
1;133720;1;1
0;62501;1;0
1;116131;1;0
1;133730;1;0
1;116151;1;0
1;117260;1;1
1;133740;1;0
1;85531;1;1
2;23301;3;1
2;23301;1;0
1;116181;1;1
1;133491;1;1
1;85541;1;0
1;116191;1;1
1;116201;1;0
1;133760;2;0
1;133511;3;1
1;116211;1;0
2;22770;3;1
2;22770;3;0
1;133770;1;0
1;117290;1;1
1;-1;2;0
0;116241;1;0
1;133521;3;1
0;85400;1;0
1;117330;1;0
1;117340;1;0
2;22780;3;1
2;43171;3;0
2;43171;1;1
0;116251;3;0
0;116251;1;1
2;42790;3;0
2;42790;1;1
2;42790;3;1
2;42790;1;1
1;133541;1;0
2;42800;3;1
1;116271;1;0
2;43191;3;0
2;43191;3;1
2;43191;3;1
2;43191;1;1
2;43191;1;1
2;43191;1;1
1;133551;2;0
1;116281;1;0
1;116291;1;1
1;116301;3;0
0;85420;1;0
0;117360;1;1
1;117370;1;0
1;133790;3;1
0;62630;3;0
1;133561;3;1
2;42810;3;0
2;85561;3;0
1;133800;1;0
1;116321;3;0
2;23311;3;0
2;23311;3;0
0;62521;1;1
1;116331;1;0
1;117380;1;0
1;133820;1;0
1;133820;1;0
2;23321;1;1
1;133581;3;0
2;62531;1;1
1;133601;1;1
2;42820;3;0
1;133830;2;1
0;116351;3;1
1;117400;1;1
1;133840;2;0
0;85430;1;1
2;42830;3;1
0;117430;1;1
0;62541;1;0
2;22790;1;0
2;22790;1;0
2;22790;3;1
1;117440;1;1
1;133850;3;1
1;117460;1;0
0;117470;1;1
0;117470;1;1
0;117470;1;1
1;133641;1;0
1;133651;2;0
1;116371;3;1
0;117480;1;0
1;117500;1;1
2;1021;1;0
1;117510;1;1
2;43201;3;0
2;23331;3;1
1;133691;1;0
0;116401;1;0
1;116421;3;0
2;85591;3;0
0;116431;1;1
0;116431;1;0
0;116431;1;1
1;133721;1;0
1;116451;1;0
0;62660;1;0
0;62660;3;1
0;85440;1;0
1;116471;1;0
1;117530;1;0
1;117550;1;0
0;116481;1;1
2;62571;1;0
0;85450;1;0
0;117560;1;0
1;85470;2;1
2;22800;1;0
2;22800;3;1
2;23341;1;1
2;23341;3;1
0;85480;1;0
0;117580;1;1
0;117580;1;1
1;133910;3;1
1;133751;2;0
1;133920;1;0
2;880;1;1
1;133771;2;0
0;116511;1;0
2;890;1;0
1;116521;1;1
1;133781;1;1
0;116531;1;1
0;62581;-4;0
0;116531;1;1
0;116531;1;0
0;116531;3;1
0;116541;1;1
1;133791;2;0
2;43231;1;1
2;43231;1;1
1;116551;1;0
0;62591;1;0
0;85500;3;0
-4;117630;1;0
0;85621;1;1
2;62670;3;0
2;62680;1;0
1;133811;1;0
0;85510;1;1
2;42840;1;1
2;42840;3;1
1;133821;1;1
1;133940;3;1
1;133940;2;1
1;-1;3;0
1;133831;3;0
1;133960;1;0
1;133960;2;0
1;133960;-4;0
1;-1;2;0
0;117650;-4;0
0;117650;1;1
2;43241;1;0
2;-1;1;1
2;43241;3;1
2;43241;1;0
2;43241;3;1
1;133861;1;0
1;116581;1;0
1;85631;1;0
1;133871;2;1
1;85641;1;0
1;133980;2;1
1;117660;3;0
-4;133990;1;0
1;133881;1;1
1;134000;1;1
1;85651;3;1
1;133891;3;1
0;117670;1;0
0;117670;3;1
1;117680;1;1
2;23361;3;0
2;23361;1;1
2;85661;1;0
0;116591;1;0
1;-1;1;0
1;116611;1;0
1;133901;1;0
1;117700;1;0
1;116641;2;0
1;133911;1;1
0;85530;1;0
1;116651;1;0
1;133921;1;0
1;85540;1;0
0;117720;1;1
-4;117730;1;1
0;117730;1;1
0;85550;1;0
1;134020;1;0
1;134020;1;1
1;134020;3;1
0;85671;1;0
0;62601;1;0
1;116661;-4;0
0;116671;1;1
0;116671;1;0
0;116671;1;1
1;117740;2;0
0;117750;1;0
1;116681;1;0
1;116681;1;0
1;117760;3;1
2;43251;1;1
2;43251;1;0
2;43251;1;1
2;43251;3;0
1;134040;1;1
1;133931;1;1
1;117790;1;0
2;1031;1;0
2;1031;3;0
2;1031;3;1
0;117800;1;1
0;85681;1;1
0;116731;1;0
1;117810;1;1
1;116751;1;0
1;133941;1;1
1;-1;3;1
1;133951;1;0
0;116761;1;0
0;117830;1;1
0;62690;1;0
0;85560;1;0
1;116771;1;0
1;133971;1;0
1;116771;1;0
1;133981;2;1
2;900;3;1
1;134060;1;0
2;42850;-4;1
0;117840;1;0
2;22810;1;1
0;117860;1;0
0;117870;1;0
0;117870;1;1
0;117870;1;1
1;116791;2;0
1;117880;1;0
1;134001;3;1
1;116801;1;1
1;116811;1;0
1;134090;2;0
1;134100;2;1
1;134110;1;1
1;134110;1;0
1;134110;1;0
0;116831;1;1
2;43261;2;1
0;116841;1;0
0;117890;3;0
1;116851;1;0
0;116861;1;1
0;62641;-4;0
1;134130;2;0
1;116871;1;0
1;116881;2;0
0;117920;1;1
0;62700;1;1
1;117930;2;0
1;116891;1;0
2;1041;1;0
2;1041;3;0
2;1041;3;1
1;116901;3;1
2;23371;3;1
0;85580;1;0
0;85580;1;0
1;117940;1;0
1;117970;3;0
1;117980;1;1
1;134160;1;0
1;117980;1;0
1;117980;2;0
1;134160;3;1
1;134160;2;0
1;-1;1;0
1;134160;1;1
2;85590;1;0
2;85590;1;0
1;116911;1;0
1;134061;1;0
1;134170;2;1
1;117990;1;0
0;118000;1;1
0;118000;1;1
2;910;1;1
2;910;3;1
2;910;1;0
1;118020;3;0
1;85701;1;0
0;85620;1;0
1;118040;1;0
1;116941;1;0
0;62720;1;0
1;118050;1;0
1;118050;1;0
1;118050;1;0
1;134081;1;0
2;62651;3;1
1;134091;1;1
0;116951;1;0
0;116951;1;0
1;116961;-4;0
1;134101;1;1
0;116971;3;1
0;118070;1;1
0;117001;1;1
1;118080;1;0
1;118080;1;1
1;-1;2;0
1;118080;1;0
1;118080;1;0
1;118080;1;1
1;118080;1;1
1;134210;1;0
2;23391;3;1
2;-1;3;0
0;62740;1;0
1;134121;1;1
1;85741;1;1
1;134131;3;0
1;134141;1;0
1;134151;1;0
0;117011;1;1
0;62760;-4;0
0;62760;1;1
1;118100;1;0
1;134220;1;1
2;22840;3;1
1;134161;1;0
1;134171;3;0
1;85761;1;1
2;62770;3;1
1;118120;2;0
1;85630;1;1
1;134181;1;1
1;117041;1;0
1;134181;1;0
1;134181;1;0
1;117041;1;0
1;117041;1;1
1;117041;1;1
1;134181;3;1
1;117051;2;0
1;117061;1;0
1;134191;1;1
1;117071;1;0
2;62661;1;1
1;118150;2;0
0;117081;1;1
1;134201;2;0
1;118160;1;1
1;118170;1;0
1;85771;2;0
0;85640;1;0
1;134211;2;0
1;118180;3;0
2;23401;1;1
-4;23401;3;1
2;23401;3;1
2;23401;3;1
2;23401;1;0
1;134260;1;0
1;134270;2;1
1;134280;1;0
1;134290;1;1
1;85650;1;1
2;920;3;0
0;117101;1;1
1;118190;1;0
1;134221;3;1
2;42900;3;0
2;42900;3;0
2;42900;1;0
1;118200;3;1
1;117111;3;1
0;85781;1;0
0;117121;1;1
0;117131;1;1
1;134241;3;1
1;117151;1;0
1;134251;1;0
1;118210;1;0
1;134300;1;0
1;134310;1;1
1;117161;3;0
0;118220;1;1
2;62671;1;1
2;43271;1;0
1;85791;3;1
1;118230;1;0
1;85660;1;0
-4;118240;1;1
1;134271;3;1
0;85801;1;0
0;62780;1;1
0;62780;1;0
1;134330;2;0
1;134291;1;0
1;134340;2;1
2;22850;1;0
0;118250;1;1
-4;118250;1;1
0;118250;1;1
0;85670;1;0
2;42910;1;1
2;43291;3;1
2;43291;2;0
2;43291;1;1
2;43291;3;1
2;43291;1;1
1;85821;3;1
0;117171;1;1
1;118260;1;0
2;22860;3;1
2;22860;3;1
1;134301;1;1
1;134311;1;1
1;134321;1;1
1;134321;2;1
0;118280;1;1
1;134360;1;0
2;22870;3;1
1;85680;1;0
0;118290;1;1
1;117191;3;1
-4;134380;1;0
1;118300;1;1
0;62691;1;0
1;134331;3;0
1;134331;1;0
1;134331;2;1
-4;134390;3;0
1;134341;2;0
1;118310;1;1
1;118310;1;1
1;118320;1;0
0;117211;1;1
0;117221;3;1
1;134400;2;1
1;134351;1;1
1;134410;1;0
2;23411;1;1
1;134361;1;1
1;134371;1;0
1;134420;1;0
0;85700;1;1
1;117231;3;0
1;134381;2;1
1;85851;1;0
1;134480;1;0
2;43311;1;0
2;62800;1;0
1;134490;1;1
1;134500;1;1
1;85710;1;1
2;43331;3;1
1;117251;2;1
1;117271;1;0
2;85740;1;1
-4;117291;1;1
0;117291;1;1
1;134411;2;1
1;85871;1;0
0;85750;1;0
0;118340;1;1
0;85750;1;0
2;42970;1;1
1;134421;2;1
1;134421;2;1
1;134421;1;0
2;62701;1;0
2;62701;1;0
0;117311;1;1
2;23421;1;0
2;23421;3;1
1;134520;2;0
1;118370;1;0
1;118380;1;0
1;134530;-4;1
1;134530;2;0
1;134530;1;0
1;134530;1;0
1;118380;2;0
1;118380;3;0
1;118380;1;0
2;42980;1;1
1;134550;1;1
1;134550;1;0
1;134550;1;0
-4;118390;1;0
1;134550;1;0
0;117341;1;0
0;117341;1;1
0;117341;1;1
0;117351;1;0
1;134451;1;0
2;85881;1;1
2;42990;3;1
2;43000;3;0
0;117361;1;1
1;134461;1;1
1;134560;1;0
1;118400;1;0
1;117371;1;0
0;62721;3;0
0;118410;1;0
1;85891;1;0
1;117391;1;0
1;85760;1;0
1;118420;3;0
1;85901;1;0
1;117401;2;0
2;62820;3;1
1;134481;1;1
1;134481;3;1
1;134481;3;1
1;134481;1;0
1;117411;1;0
1;134481;1;1
1;117411;1;0
1;134481;1;0
2;22910;1;1
2;22910;3;1
2;22910;1;1
2;22910;3;0
0;62830;1;0
1;118440;2;0
2;62850;1;0
1;117421;3;1
1;117421;1;0
1;134491;1;0
1;85911;1;0
0;62741;3;0
1;117431;3;0
1;117441;1;1
2;22920;3;1
2;23431;1;1
1;134580;1;0
1;117451;1;0
1;117451;1;0
1;134590;2;1
0;118460;3;1
1;117461;1;0
1;134600;1;0
1;134610;1;0
1;134610;1;0
1;134610;3;1
2;22930;1;1
2;23441;3;0
1;134620;1;0
1;85921;3;0
1;117471;2;1
0;85770;1;1
0;62860;1;0
1;85931;1;1
0;117491;3;1
1;134630;1;1
1;134640;1;0
0;62870;1;0
1;118470;1;0
-4;134650;1;0
1;134551;1;0
0;85780;1;0
2;62880;1;1
2;62880;1;1
2;62880;3;0
2;62880;1;1
2;62880;1;0
1;134660;1;0
1;134670;2;1
0;117511;3;0
2;1061;3;1
1;134700;2;1
2;22940;3;1
-4;118480;1;1
2;43351;3;1
2;43351;1;0
1;134710;1;0
2;43361;1;1
1;134571;1;0
1;117521;3;0
2;-1;3;0
2;22960;1;1
1;117531;1;0
1;118530;1;0
0;62761;1;0
1;117541;1;0
1;117561;2;0
2;43371;1;0
2;22970;1;1
2;22970;3;1
2;-1;3;1
2;22970;1;1
2;22970;3;0
1;118550;3;0
-4;117581;1;1
0;117581;1;0
0;117581;1;0
2;1071;1;0
2;23471;3;1
1;134601;1;1
1;134601;2;0
1;134601;1;0
1;134601;3;1
1;134601;1;1
1;134601;3;1
1;85800;1;0
1;134611;1;0
1;118560;3;1
1;134750;2;0
1;85941;2;0
1;85951;1;1
1;118570;1;0
1;134760;1;0
1;118580;3;0
1;-1;1;0
1;134760;1;1
1;118580;1;1
1;118580;2;0
1;134760;1;1
1;134760;2;1
-4;85820;1;0
2;950;3;0
2;950;3;0
2;950;1;1
1;134631;1;0
1;134651;2;0
1;134651;1;1
0;118630;1;1
1;118640;1;1
1;85971;1;0
1;118650;1;0
1;134790;1;0
2;43020;3;1
1;117611;1;0
1;134671;1;0
1;134681;1;1
1;134681;1;0
1;118660;1;0
0;85981;1;0
0;62900;1;0
2;23481;3;1
1;118670;2;0
1;118680;1;1
1;85850;3;1
1;134820;1;1
1;134830;1;0
1;117631;1;0
1;134691;3;0
0;85991;1;0
0;85860;1;1
0;85860;1;1
0;86001;1;1
1;134701;2;0
1;118700;1;0
1;134840;2;0
1;134850;1;0
0;117651;-4;1
2;43030;3;0
2;43030;1;1
0;62910;1;0
0;118710;1;0
1;86011;1;0
1;134711;1;0
0;118720;1;0
0;117661;1;0
1;134880;2;1
2;23491;1;1
1;118730;1;0
1;117681;1;0
1;134890;1;0
1;134731;1;0
2;23501;3;1
2;23501;3;0
1;134741;1;0
0;117691;1;1
1;134910;1;1
2;23511;1;1
1;134761;1;0
1;134761;2;1
1;134761;2;1
1;134761;3;1
1;134761;1;0
1;134761;1;0
1;134761;1;1
2;22980;3;1
1;118750;1;1
1;117701;1;0
1;134930;3;0
1;134930;1;1
1;134771;1;1
0;86021;1;0
1;117711;1;0
1;117721;1;0
2;43381;3;0
2;43381;1;1
0;62950;1;1
1;85870;1;0
1;134781;1;0
1;118760;2;0
1;134791;2;1
2;22990;3;1
1;117731;1;1
1;118770;1;0
1;134940;1;1
1;134940;1;0
1;134940;2;0
1;134940;1;1
0;117741;1;0
1;117751;1;1
2;43070;3;0
1;134801;1;0
1;85880;1;1
0;118780;1;1
1;134811;1;0
1;117771;2;0
1;117781;1;1
1;118800;2;1
1;134831;2;0
-4;86031;3;0
2;86031;1;0
0;117791;1;1
0;117791;-4;1
2;43391;1;1
2;43391;1;1
2;43391;1;0
2;43080;3;1
2;43080;-4;0
2;43080;1;1
2;43080;3;0
2;85900;3;1
1;134841;2;1
2;43090;1;0
0;117801;3;1
2;23000;3;1
2;23000;1;1
2;23000;1;1
1;134851;1;1
1;117821;1;0
1;134861;1;0
1;118840;1;1
1;86041;3;1
2;23531;3;1
1;134871;3;0
1;117831;1;1
1;134960;1;0
1;134960;1;1
1;118860;2;1
1;134970;1;0
0;117841;1;1
0;117861;1;0
1;117871;1;0
1;117881;-4;0
1;134980;1;0
1;134980;2;1
1;134980;2;1
1;134980;1;1
1;134980;1;0
2;43421;1;1
0;118880;3;1
0;118880;1;1
0;85920;1;0
1;-1;1;1
1;135000;1;0
1;117891;1;1
1;134881;1;0
0;85930;1;0
0;85950;1;0
1;118910;1;1
1;134891;2;1
1;134901;1;1
1;134911;1;0
-4;117921;3;1
2;85970;1;1
0;117931;1;1
2;23010;3;1
2;23010;3;1
1;134931;2;1
1;135020;2;0
1;134941;1;1
-4;118920;1;0
1;118930;1;1
1;135040;2;0
2;86061;3;1
2;86071;1;1
2;86071;1;1
1;135050;1;1
1;134971;3;1
1;135070;1;1
1;118940;1;0
-4;135080;1;1
2;970;1;1
2;970;1;0
2;970;1;1
2;980;3;0
1;134991;2;0
1;135001;1;1
2;86081;3;0
2;86081;1;1
